team_name,number_of_games,team_poss,opp_poss,off_adjustment_factor,def_adjustment_factor,Type,Format,element_name,percentage_of_time,type_ppp,average_ppp,field_goal_percentage,Adjusted_Overall_Average_PPP,Adjusted_Type_PPP,score_difference
OlivetCollege,28,93.82142857,92.21428571,1.13883211,1.10883158,Weakness,Offensive,P&R Roll Man,0.021,0.732,0.879,0.421,1.001033425,0.833625105,-15
OlivetCollege,28,93.82142857,92.21428571,1.13883211,1.10883158,Weakness,Offensive,Off Screen,0.036,0.691,0.879,0.287,1.001033425,0.786932988,-15
OlivetCollege,28,93.82142857,92.21428571,1.13883211,1.10883158,Weakness,Offensive,Hand Off,0.049,0.713,0.879,0.299,1.001033425,0.811987294,-15
OlivetCollege,28,93.82142857,92.21428571,1.13883211,1.10883158,Weakness,Offensive,P&R Ball Handler,0.099,0.69,0.879,0.373,1.001033425,0.785794156,-15
OlivetCollege,28,93.82142857,92.21428571,1.13883211,1.10883158,Weakness,Offensive,Isolation,0.103,0.801,0.879,0.397,1.001033425,0.91220452,-15
OlivetCollege,28,93.82142857,92.21428571,1.13883211,1.10883158,Strength,Defensive,Miscellaneous,0.1,0.378,0.914,0.303,1.013472064,0.419138337,-15
OlivetCollege,28,93.82142857,92.21428571,1.13883211,1.10883158,Strength,Defensive,P&R Ball Handler,0.046,0.847,0.914,0.416,1.013472064,0.939180348,-15
OlivetCollege,28,93.82142857,92.21428571,1.13883211,1.10883158,Strength,Defensive,Isolation,0.033,0.884,0.914,0.4,1.013472064,0.980207117,-15
OlivetCollege,28,93.82142857,92.21428571,1.13883211,1.10883158,Strength,Defensive,Off Screen,0.022,0.696,0.914,0.326,1.013472064,0.77174678,-15
OlivetCollege,28,93.82142857,92.21428571,1.13883211,1.10883158,Strength,Defensive,Hand Off,0.013,0.647,0.914,0.3,1.013472064,0.717414032,-15
OlivetCollege,28,93.82142857,92.21428571,1.13883211,1.10883158,Weakness,Defensive,Spot Up,0.278,0.917,0.914,0.363,1.013472064,1.016798559,-15
OlivetCollege,28,93.82142857,92.21428571,1.13883211,1.10883158,Weakness,Defensive,Transition,0.238,1.036,0.914,0.51,1.013472064,1.148749517,-15
OlivetCollege,28,93.82142857,92.21428571,1.13883211,1.10883158,Weakness,Defensive,Cut,0.15,1.041,0.914,0.562,1.013472064,1.154293675,-15
OlivetCollege,28,93.82142857,92.21428571,1.13883211,1.10883158,Weakness,Defensive,Offensive Rebounds (put backs),0.067,1.098,0.914,0.59,1.013472064,1.217497075,-15
OlivetCollege,28,93.82142857,92.21428571,1.13883211,1.10883158,Weakness,Defensive,Post-Up,0.036,0.957,0.914,0.579,1.013472064,1.061151822,-15
OlivetCollege,28,93.82142857,92.21428571,1.13883211,1.10883158,Weakness,Defensive,P&R Roll Man,0.016,1.095,0.914,0.615,1.013472064,1.21417058,-15
Rose-Hulman,26,79.88461538,81.53846154,0.96966297,0.980460028,Strength,Offensive,Cut,0.09,1.144,0.964,0.637,0.934755103,1.109294438,11
Rose-Hulman,26,79.88461538,81.53846154,0.96966297,0.980460028,Strength,Offensive,Spot Up,0.222,1.065,0.964,0.418,0.934755103,1.032691063,11
Rose-Hulman,26,79.88461538,81.53846154,0.96966297,0.980460028,Strength,Offensive,P&R Roll Man,0.045,1.245,0.964,0.568,0.934755103,1.207230398,11
Rose-Hulman,26,79.88461538,81.53846154,0.96966297,0.980460028,Strength,Offensive,Offensive Rebounds (put backs),0.056,1.085,0.964,0.571,0.934755103,1.052084322,11
Rose-Hulman,26,79.88461538,81.53846154,0.96966297,0.980460028,Strength,Offensive,Transition,0.078,1.092,0.964,0.562,0.934755103,1.058871963,11
Rose-Hulman,26,79.88461538,81.53846154,0.96966297,0.980460028,Strength,Offensive,Off Screen,0.094,1.01,0.964,0.398,0.934755103,0.9793596,11
Rose-Hulman,26,79.88461538,81.53846154,0.96966297,0.980460028,Weakness,Offensive,P&R Ball Handler,0.14,0.917,0.964,0.489,0.934755103,0.889180943,11
Rose-Hulman,26,79.88461538,81.53846154,0.96966297,0.980460028,Weakness,Offensive,Post-Up,0.114,0.861,0.964,0.465,0.934755103,0.834879817,11
Rose-Hulman,26,79.88461538,81.53846154,0.96966297,0.980460028,Weakness,Offensive,Isolation,0.044,0.923,0.964,0.478,0.934755103,0.894998921,11
Rose-Hulman,26,79.88461538,81.53846154,0.96966297,0.980460028,Weakness,Offensive,Hand Off,0.012,0.76,0.964,0.389,0.934755103,0.736943857,11
Rose-Hulman,26,79.88461538,81.53846154,0.96966297,0.980460028,Weakness,Offensive,Miscellaneous,0.104,0.486,0.964,0.4,0.934755103,0.471256203,11
Rose-Hulman,26,79.88461538,81.53846154,0.96966297,0.980460028,Strength,Defensive,Miscellaneous,0.072,0.467,0.923,0.286,0.904964606,0.457874833,11
Rose-Hulman,26,79.88461538,81.53846154,0.96966297,0.980460028,Strength,Defensive,Isolation,0.04,0.812,0.923,0.431,0.904964606,0.796133543,11
Rose-Hulman,26,79.88461538,81.53846154,0.96966297,0.980460028,Strength,Defensive,Hand Off,0.051,0.872,0.923,0.409,0.904964606,0.854961144,11
Rose-Hulman,26,79.88461538,81.53846154,0.96966297,0.980460028,Strength,Defensive,Off Screen,0.063,0.797,0.923,0.351,0.904964606,0.781426642,11
Rose-Hulman,26,79.88461538,81.53846154,0.96966297,0.980460028,Strength,Defensive,Post-Up,0.073,0.831,0.923,0.443,0.904964606,0.814762283,11
Rose-Hulman,26,79.88461538,81.53846154,0.96966297,0.980460028,Strength,Defensive,P&R Ball Handler,0.129,0.843,0.923,0.446,0.904964606,0.826527804,11
Rose-Hulman,26,79.88461538,81.53846154,0.96966297,0.980460028,Weakness,Defensive,Cut,0.068,1.181,0.923,0.641,0.904964606,1.157923293,11
Rose-Hulman,26,79.88461538,81.53846154,0.96966297,0.980460028,Weakness,Defensive,Spot Up,0.267,1.011,0.923,0.412,0.904964606,0.991245088,11
Rose-Hulman,26,79.88461538,81.53846154,0.96966297,0.980460028,Weakness,Defensive,P&R Roll Man,0.05,0.925,0.923,0.44,0.904964606,0.906925526,11
Rose-Hulman,26,79.88461538,81.53846154,0.96966297,0.980460028,Weakness,Defensive,Offensive Rebounds (put backs),0.052,1.108,0.923,0.533,0.904964606,1.086349711,11
Rose-Hulman,26,79.88461538,81.53846154,0.96966297,0.980460028,Weakness,Defensive,Transition,0.134,1.025,0.923,0.527,0.904964606,1.004971529,11
GustavusAdolphus,25,73.36,73.32,0.890465269,0.881637057,Strength,Offensive,Offensive Rebounds (put backs),0.046,0.881,0.876,0.483,0.780047576,0.784499902,4
GustavusAdolphus,25,73.36,73.32,0.890465269,0.881637057,Strength,Offensive,P&R Roll Man,0.004,1.429,0.876,0.6,0.780047576,1.272474869,4
GustavusAdolphus,25,73.36,73.32,0.890465269,0.881637057,Strength,Offensive,Spot Up,0.261,0.896,0.876,0.386,0.780047576,0.797856881,4
GustavusAdolphus,25,73.36,73.32,0.890465269,0.881637057,Strength,Offensive,Cut,0.122,1.09,0.876,0.589,0.780047576,0.970607143,4
GustavusAdolphus,25,73.36,73.32,0.890465269,0.881637057,Strength,Offensive,Transition,0.15,1.007,0.876,0.537,0.780047576,0.896698526,4
GustavusAdolphus,25,73.36,73.32,0.890465269,0.881637057,Weakness,Offensive,Hand Off,0.014,0.808,0.876,0.316,0.780047576,0.719495937,4
GustavusAdolphus,25,73.36,73.32,0.890465269,0.881637057,Weakness,Offensive,Isolation,0.079,0.738,0.876,0.372,0.780047576,0.657163369,4
GustavusAdolphus,25,73.36,73.32,0.890465269,0.881637057,Weakness,Offensive,Off Screen,0.099,0.834,0.876,0.393,0.780047576,0.742648034,4
GustavusAdolphus,25,73.36,73.32,0.890465269,0.881637057,Weakness,Offensive,Post-Up,0.113,0.861,0.876,0.51,0.780047576,0.766690597,4
GustavusAdolphus,25,73.36,73.32,0.890465269,0.881637057,Weakness,Offensive,Miscellaneous,0.083,0.48,0.876,0.313,0.780047576,0.427423329,4
GustavusAdolphus,25,73.36,73.32,0.890465269,0.881637057,Weakness,Offensive,P&R Ball Handler,0.029,0.778,0.876,0.357,0.780047576,0.692781979,4
GustavusAdolphus,25,73.36,73.32,0.890465269,0.881637057,Strength,Defensive,Isolation,0.049,0.764,0.906,0.387,0.798763174,0.673570712,4
GustavusAdolphus,25,73.36,73.32,0.890465269,0.881637057,Strength,Defensive,Off Screen,0.051,0.734,0.906,0.304,0.798763174,0.6471216,4
GustavusAdolphus,25,73.36,73.32,0.890465269,0.881637057,Strength,Defensive,P&R Ball Handler,0.146,0.753,0.906,0.386,0.798763174,0.663872704,4
GustavusAdolphus,25,73.36,73.32,0.890465269,0.881637057,Strength,Defensive,Post-Up,0.083,0.816,0.906,0.473,0.798763174,0.719415839,4
GustavusAdolphus,25,73.36,73.32,0.890465269,0.881637057,Strength,Defensive,Miscellaneous,0.065,0.483,0.906,0.458,0.798763174,0.425830699,4
GustavusAdolphus,25,73.36,73.32,0.890465269,0.881637057,Strength,Defensive,Hand Off,0.034,0.823,0.906,0.362,0.798763174,0.725587298,4
GustavusAdolphus,25,73.36,73.32,0.890465269,0.881637057,Strength,Defensive,P&R Roll Man,0.044,0.775,0.906,0.358,0.798763174,0.683268719,4
GustavusAdolphus,25,73.36,73.32,0.890465269,0.881637057,Weakness,Defensive,Cut,0.08,1.136,0.906,0.64,0.798763174,1.001539697,4
GustavusAdolphus,25,73.36,73.32,0.890465269,0.881637057,Weakness,Defensive,Spot Up,0.285,1.021,0.906,0.403,0.798763174,0.900151435,4
GustavusAdolphus,25,73.36,73.32,0.890465269,0.881637057,Weakness,Defensive,Transition,0.113,1.043,0.906,0.542,0.798763174,0.91954745,4
GustavusAdolphus,25,73.36,73.32,0.890465269,0.881637057,Weakness,Defensive,Offensive Rebounds (put backs),0.05,1.207,0.906,0.657,0.798763174,1.064135928,4
IllinoisTech,19,82.10526316,78.63157895,0.996617847,0.94550619,Strength,Offensive,Offensive Rebounds (put backs),0.099,0.942,0.822,0.5,0.81921987,0.938814012,0
IllinoisTech,19,82.10526316,78.63157895,0.996617847,0.94550619,Strength,Offensive,Cut,0.078,1.131,0.822,0.624,0.81921987,1.127174785,0
IllinoisTech,19,82.10526316,78.63157895,0.996617847,0.94550619,Strength,Offensive,P&R Ball Handler,0.163,0.855,0.822,0.418,0.81921987,0.852108259,0
IllinoisTech,19,82.10526316,78.63157895,0.996617847,0.94550619,Strength,Offensive,Transition,0.142,0.946,0.822,0.487,0.81921987,0.942800483,0
IllinoisTech,19,82.10526316,78.63157895,0.996617847,0.94550619,Weakness,Offensive,Spot Up,0.172,0.817,0.822,0.313,0.81921987,0.814236781,0
IllinoisTech,19,82.10526316,78.63157895,0.996617847,0.94550619,Weakness,Offensive,Post-Up,0.105,0.756,0.822,0.46,0.81921987,0.753443092,0
IllinoisTech,19,82.10526316,78.63157895,0.996617847,0.94550619,Weakness,Offensive,Miscellaneous,0.087,0.456,0.822,0.316,0.81921987,0.454457738,0
IllinoisTech,19,82.10526316,78.63157895,0.996617847,0.94550619,Weakness,Offensive,Isolation,0.058,0.733,0.822,0.383,0.81921987,0.730520882,0
IllinoisTech,19,82.10526316,78.63157895,0.996617847,0.94550619,Weakness,Offensive,Off Screen,0.053,0.793,0.822,0.277,0.81921987,0.790317953,0
IllinoisTech,19,82.10526316,78.63157895,0.996617847,0.94550619,Weakness,Offensive,P&R Roll Man,0.035,0.564,0.822,0.268,0.81921987,0.562092466,0
IllinoisTech,19,82.10526316,78.63157895,0.996617847,0.94550619,Weakness,Offensive,Hand Off,0.008,0.417,0.822,0.167,0.81921987,0.415589642,0
IllinoisTech,19,82.10526316,78.63157895,0.996617847,0.94550619,Strength,Defensive,Isolation,0.066,0.758,0.838,0.333,0.792334187,0.716693692,0
IllinoisTech,19,82.10526316,78.63157895,0.996617847,0.94550619,Strength,Defensive,P&R Ball Handler,0.098,0.699,0.838,0.343,0.792334187,0.660908827,0
IllinoisTech,19,82.10526316,78.63157895,0.996617847,0.94550619,Strength,Defensive,Miscellaneous,0.085,0.299,0.838,0.357,0.792334187,0.282706351,0
IllinoisTech,19,82.10526316,78.63157895,0.996617847,0.94550619,Strength,Defensive,P&R Roll Man,0.032,0.688,0.838,0.333,0.792334187,0.650508259,0
IllinoisTech,19,82.10526316,78.63157895,0.996617847,0.94550619,Weakness,Defensive,Transition,0.151,0.978,0.838,0.491,0.792334187,0.924705054,0
IllinoisTech,19,82.10526316,78.63157895,0.996617847,0.94550619,Weakness,Defensive,Spot Up,0.209,0.923,0.838,0.368,0.792334187,0.872702213,0
IllinoisTech,19,82.10526316,78.63157895,0.996617847,0.94550619,Weakness,Defensive,Cut,0.065,0.938,0.838,0.5,0.792334187,0.886884806,0
IllinoisTech,19,82.10526316,78.63157895,0.996617847,0.94550619,Weakness,Defensive,Hand Off,0.034,0.922,0.838,0.405,0.792334187,0.871756707,0
IllinoisTech,19,82.10526316,78.63157895,0.996617847,0.94550619,Weakness,Defensive,Offensive Rebounds (put backs),0.057,0.988,0.838,0.522,0.792334187,0.934160116,0
IllinoisTech,19,82.10526316,78.63157895,0.996617847,0.94550619,Weakness,Defensive,Off Screen,0.085,0.969,0.838,0.429,0.792334187,0.916195498,0
IllinoisTech,19,82.10526316,78.63157895,0.996617847,0.94550619,Weakness,Defensive,Post-Up,0.118,0.852,0.838,0.512,0.792334187,0.805571274,0
